"Date","Price","Open","High","Low","Vol.","Change %"
"04/28/2022","28.800","27.900","28.800","27.800","1.16M","2.86%"
"04/27/2022","28.000","28.500","28.500","27.850","908.10K","-1.75%"
"04/26/2022","28.500","28.800","28.800","28.200","617.10K","-1.55%"
"04/25/2022","28.950","28.300","28.950","28.100","2.40M","2.30%"
"04/22/2022","28.300","28.450","28.900","28.150","1.23M","-0.53%"
"04/21/2022","28.450","28.150","29.350","28.000","1.98M","1.79%"
"04/20/2022","27.950","28.950","28.950","27.900","996.60K","-3.62%"
"04/19/2022","29.000","26.850","29.000","26.850","1.49M","8.01%"
"04/18/2022","26.850","26.600","26.900","26.200","702.10K","1.32%"
"04/13/2022","26.500","26.000","26.500","25.900","1.08M","1.92%"
"04/12/2022","26.000","26.500","26.500","25.900","979.20K","-1.89%"
"04/11/2022","26.500","25.500","26.600","25.200","2.74M","5.37%"
"04/08/2022","25.150","25.000","25.500","24.750","2.40M","0.60%"
"04/07/2022","25.000","26.000","26.100","24.950","1.93M","-3.47%"
"04/06/2022","25.900","26.750","26.800","25.900","1.72M","-3.36%"
"04/05/2022","26.800","27.450","27.450","26.750","850.60K","-2.37%"
"04/04/2022","27.450","27.100","27.700","27.050","372.30K","1.29%"
"04/01/2022","27.100","27.300","27.300","26.800","488.20K","0.37%"
"03/31/2022","27.000","26.300","27.300","26.200","4.19M","2.86%"
"03/30/2022","26.250","26.250","26.700","26.100","5.30M","0.38%"
"03/29/2022","26.150","26.150","26.200","26.100","977.40K","-0.19%"
"03/28/2022","26.200","26.250","26.250","26.150","640.10K","-0.38%"
"03/25/2022","26.300","26.050","26.300","25.800","1.12M","0.38%"
"03/24/2022","26.200","26.100","26.200","26.000","648.20K","0.38%"
"03/23/2022","26.100","26.700","26.700","26.100","756.10K","-2.25%"
"03/22/2022","26.700","26.100","26.700","26.100","895.70K","2.30%"
"03/21/2022","26.100","26.650","26.800","26.100","641.90K","0.38%"
"03/18/2022","26.000","26.350","26.550","26.000","3.49M","-1.52%"
"03/17/2022","26.400","26.500","26.800","26.350","4.60M","-0.38%"
"03/16/2022","26.500","27.000","27.000","26.000","2.19M","-1.85%"
"03/15/2022","27.000","26.000","27.000","24.900","2.25M","2.86%"
"03/14/2022","26.250","26.850","27.000","26.250","2.92M","-2.78%"
