"Date","Price","Open","High","Low","Vol.","Change %"
"11/02/2021","7.930","7.950","8.100","7.930","60.90K","-0.25%"
"10/29/2021","7.950","7.950","8.100","7.950","1.10K","-1.85%"
"10/28/2021","8.100","8.100","8.100","7.950","9.60K","1.25%"
"10/27/2021","8.000","8.080","8.080","7.900","11.50K","-1.23%"
"10/26/2021","8.100","8.100","8.100","7.900","3.80K","0.00%"
"10/25/2021","8.100","8.000","8.100","7.900","6.60K","0.50%"
"10/22/2021","8.060","8.100","8.100","7.910","70.00K","-0.74%"
"10/21/2021","8.120","8.000","8.120","8.000","3.00K","2.40%"
"10/20/2021","7.930","8.000","8.000","7.850","7.50K","-0.13%"
"10/19/2021","7.940","7.950","8.000","7.870","53.50K","-0.13%"
"10/18/2021","7.950","8.000","8.110","7.950","30.70K","-1.97%"
"10/15/2021","8.110","8.120","8.150","7.800","59.20K","-0.12%"
"10/14/2021","8.120","8.120","8.120","8.120","6.30K","1.25%"
"10/13/2021","8.020","8.120","8.120","8.020","32.00K","-1.23%"
"10/12/2021","8.120","8.050","8.120","8.050","11.30K","0.25%"
"10/11/2021","8.100","8.080","8.160","8.080","36.00K","-0.61%"
"10/08/2021","8.150","8.020","8.150","8.010","29.00K","1.24%"
"10/07/2021","8.050","8.060","8.100","8.020","11.00K","-0.12%"
"10/06/2021","8.060","8.150","8.190","8.050","19.50K","0.37%"
"10/05/2021","8.030","8.020","8.050","8.020","21.70K","-0.50%"
"10/04/2021","8.070","8.020","8.070","8.020","27.30K","0.00%"
"10/01/2021","8.070","8.120","8.120","8.070","2.50K","-0.86%"
"09/30/2021","8.140","8.120","8.150","8.120","3.80K","0.87%"
"09/29/2021","8.070","8.090","8.160","8.070","15.20K","-0.25%"
"09/28/2021","8.090","8.070","8.090","8.070","3.50K","-0.12%"
"09/27/2021","8.100","8.220","8.220","8.080","12.10K","-1.46%"
"09/24/2021","8.220","8.070","8.220","8.070","13.40K","0.00%"
"09/23/2021","8.220","8.220","8.220","8.110","7.10K","0.24%"
"09/22/2021","8.200","8.200","8.200","8.050","25.70K","1.86%"
"09/21/2021","8.050","8.250","8.250","8.050","6.30K","-2.54%"
"09/20/2021","8.260","8.200","8.300","8.030","79.90K","1.85%"
"09/17/2021","8.110","8.380","8.400","8.060","43.90K","-1.10%"
"09/16/2021","8.200","8.190","8.380","8.070","196.90K","1.86%"
"09/15/2021","8.050","8.120","8.120","8.050","8.90K","-0.86%"
"09/14/2021","8.120","8.050","8.120","8.050","15.40K","0.87%"
"09/13/2021","8.050","8.050","8.190","8.050","9.40K","-1.23%"
"09/10/2021","8.150","8.100","8.150","8.050","19.00K","-0.61%"
"09/09/2021","8.200","8.200","8.200","8.020","17.50K","2.12%"
"09/08/2021","8.030","8.200","8.200","8.030","61.10K","-1.83%"
"09/07/2021","8.180","8.100","8.200","8.060","13.00K","1.11%"
"09/06/2021","8.090","8.060","8.120","8.060","15.50K","-0.37%"
"09/03/2021","8.120","8.200","8.200","8.100","6.20K","0.25%"
"09/02/2021","8.100","8.070","8.100","8.060","12.30K","0.50%"
"09/01/2021","8.060","8.050","8.200","8.050","4.70K","0.00%"
"08/31/2021","8.060","8.080","8.220","8.050","8.80K","-0.25%"
"08/27/2021","8.080","8.220","8.220","8.070","11.60K","0.00%"
"08/26/2021","8.080","8.250","8.250","8.070","10.50K","-1.70%"
