"Date","Price","Open","High","Low","Vol.","Change %"
"03/04/2022","0.67","0.67","0.67","0.65","38.05M","0.00%"
"03/03/2022","0.67","0.68","0.69","0.66","23.88M","-1.47%"
"03/02/2022","0.68","0.70","0.70","0.67","20.25M","-1.45%"
"03/01/2022","0.69","0.69","0.71","0.68","22.63M","0.00%"
"02/28/2022","0.69","0.69","0.72","0.68","42.20M","4.55%"
"02/24/2022","0.66","0.72","0.73","0.66","58.61M","-8.33%"
"02/23/2022","0.72","0.75","0.78","0.72","57.44M","-4.00%"
"02/22/2022","0.75","0.77","0.79","0.75","61.29M","-2.60%"
"02/21/2022","0.77","0.81","0.81","0.76","66.62M","-4.94%"
"02/18/2022","0.81","0.81","0.83","0.80","26.04M","0.00%"
"02/17/2022","0.81","0.84","0.85","0.81","39.34M","-2.41%"
"02/16/2022","0.83","0.80","0.86","0.80","109.49M","5.06%"
"02/15/2022","0.79","0.79","0.82","0.78","44.72M","-1.25%"
"02/14/2022","0.80","0.81","0.82","0.78","68.70M","-1.23%"
"02/11/2022","0.81","0.86","0.87","0.79","225.26M","-5.81%"
"02/10/2022","0.86","0.89","0.91","0.85","79.52M","-2.27%"
"02/09/2022","0.88","0.90","0.91","0.87","51.48M","-2.22%"
"02/08/2022","0.90","0.92","0.94","0.89","136.78M","0.00%"
"02/07/2022","0.90","0.86","0.91","0.83","158.62M","5.88%"
"02/04/2022","0.85","0.90","0.93","0.85","135.87M","-6.59%"
"02/03/2022","0.91","0.92","0.96","0.88","296.72M","1.11%"
"02/02/2022","0.90","0.83","0.90","0.83","201.36M","8.43%"
"01/31/2022","0.83","0.85","0.87","0.81","112.90M","-2.35%"
"01/28/2022","0.85","0.90","0.92","0.82","334.92M","-1.16%"
"01/27/2022","0.86","0.94","1.02","0.86","535.65M","-6.52%"
"01/26/2022","0.92","0.79","0.94","0.77","508.63M","17.95%"
"01/25/2022","0.78","0.79","0.79","0.74","158.26M","1.30%"
